2017SegmentationCaseKey,RespondentID,SegmentCode,CustomerType,SpendingRange,Visit,Spending,BrandType,PPA,dwh_create_date
4251,138764,Seg.02,Mass Asp,25000 - 59000,3,120000,Chain,40000,2025-09-20 14:28:49.383000000
4252,138767,Seg.02,Mass Asp,25000 - 59000,10,250000,Independent,25000,2025-09-20 14:28:49.383000000
4253,138768,Seg.02,Mass Asp,25000 - 59000,2,50000,Independent,25000,2025-09-20 14:28:49.383000000
4254,138769,Seg.02,Mass Asp,25000 - 59000,4,100000,Independent,25000,2025-09-20 14:28:49.383000000
4255,138770,Seg.02,Mass Asp,25000 - 59000,4,100000,Independent,25000,2025-09-20 14:28:49.383000000
4256,138771,Seg.02,Mass Asp,25000 - 59000,2,50000,Independent,25000,2025-09-20 14:28:49.383000000
4257,138772,Seg.02,Mass Asp,25000 - 59000,3,75000,Independent,25000,2025-09-20 14:28:49.383000000
4258,138772,Seg.02,Mass Asp,25000 - 59000,1,25000,Street,25000,2025-09-20 14:28:49.383000000
4259,138773,Seg.02,Mass Asp,25000 - 59000,4,100000,Independent,25000,2025-09-20 14:28:49.383000000
4260,138775,Seg.01,Mass,0 - 25000,26,520000,Chain,20000,2025-09-20 14:28:49.383000000
4261,138796,Seg.01,Mass,0 - 25000,60,600000,Independent,10000,2025-09-20 14:28:49.383000000
4262,138797,Seg.01,Mass,0 - 25000,30,450000,Street,15000,2025-09-20 14:28:49.383000000
4263,138798,Seg.01,Mass,0 - 25000,5,75000,Independent,15000,2025-09-20 14:28:49.383000000
4264,138798,Seg.02,Mass Asp,25000 - 59000,1,35000,Chain,35000,2025-09-20 14:28:49.383000000
4265,138799,Seg.02,Mass Asp,25000 - 59000,1,35000,Chain,35000,2025-09-20 14:28:49.383000000
4266,138799,Seg.01,Mass,0 - 25000,29,435000,Independent,15000,2025-09-20 14:28:49.383000000
4267,138800,Seg.01,Mass,0 - 25000,30,450000,Independent,15000,2025-09-20 14:28:49.383000000
4268,138804,Seg.02,Mass Asp,25000 - 59000,4,200000,Chain,50000,2025-09-20 14:28:49.383000000
4269,138813,Seg.02,Mass Asp,25000 - 59000,7,175000,Street,25000,2025-09-20 14:28:49.383000000
4270,138814,Seg.02,Mass Asp,25000 - 59000,20,1160000,Chain,58000,2025-09-20 14:28:49.383000000
4271,138815,Seg.01,Mass,0 - 25000,60,900000,Independent,15000,2025-09-20 14:28:49.383000000
4272,138825,Seg.02,Mass Asp,25000 - 59000,3,90000,Independent,30000,2025-09-20 14:28:49.383000000
4273,138825,Seg.02,Mass Asp,25000 - 59000,2,80000,Chain,40000,2025-09-20 14:28:49.383000000
4274,138826,Seg.02,Mass Asp,25000 - 59000,2,60000,Independent,30000,2025-09-20 14:28:49.383000000
4275,138827,Seg.02,Mass Asp,25000 - 59000,8,320000,Chain,40000,2025-09-20 14:28:49.383000000
4276,138827,Seg.02,Mass Asp,25000 - 59000,5,150000,Independent,30000,2025-09-20 14:28:49.383000000
4277,138828,Seg.02,Mass Asp,25000 - 59000,15,750000,Chain,50000,2025-09-20 14:28:49.383000000
4278,138828,Seg.02,Mass Asp,25000 - 59000,10,400000,Independent,40000,2025-09-20 14:28:49.383000000
4279,138829,Seg.01,Mass,0 - 25000,8,128000,Independent,16000,2025-09-20 14:28:49.383000000
4280,138830,Seg.01,Mass,0 - 25000,28,336000,Independent,12000,2025-09-20 14:28:49.383000000
4281,138830,Seg.02,Mass Asp,25000 - 59000,2,90000,Chain,45000,2025-09-20 14:28:49.383000000
4282,138831,Seg.01,Mass,0 - 25000,30,300000,Independent,10000,2025-09-20 14:28:49.383000000
4283,138838,Seg.03,Premium,60000 - 99000,16,1120000,Chain,70000,2025-09-20 14:28:49.383000000
4284,138840,Seg.03,Premium,60000 - 99000,16,1280000,Chain,80000,2025-09-20 14:28:49.383000000
4285,138842,Seg.02,Mass Asp,25000 - 59000,2,100000,Independent,50000,2025-09-20 14:28:49.383000000
4286,138842,Seg.02,Mass Asp,25000 - 59000,10,500000,Chain,50000,2025-09-20 14:28:49.383000000
4287,138843,Seg.04,Super Premium,100000+,12,1200000,Chain,100000,2025-09-20 14:28:49.383000000
4288,138845,Seg.02,Mass Asp,25000 - 59000,1,25000,Street,25000,2025-09-20 14:28:49.383000000
4289,138845,Seg.02,Mass Asp,25000 - 59000,3,90000,Independent,30000,2025-09-20 14:28:49.383000000
4290,138846,Seg.02,Mass Asp,25000 - 59000,12,480000,Chain,40000,2025-09-20 14:28:49.383000000
4291,138847,Seg.02,Mass Asp,25000 - 59000,12,540000,Chain,45000,2025-09-20 14:28:49.383000000
4292,138848,Seg.02,Mass Asp,25000 - 59000,8,280000,Independent,35000,2025-09-20 14:28:49.383000000
4293,138849,Seg.02,Mass Asp,25000 - 59000,4,160000,Independent,40000,2025-09-20 14:28:49.383000000
4294,138850,Seg.02,Mass Asp,25000 - 59000,12,480000,Chain,40000,2025-09-20 14:28:49.383000000
4295,138851,Seg.02,Mass Asp,25000 - 59000,12,540000,Chain,45000,2025-09-20 14:28:49.383000000
4296,138855,Seg.01,Mass,0 - 25000,4,80000,Independent,20000,2025-09-20 14:28:49.383000000
4297,138861,Seg.01,Mass,0 - 25000,8,96000,Independent,12000,2025-09-20 14:28:49.383000000
4298,138864,Seg.01,Mass,0 - 25000,10,180000,Independent,18000,2025-09-20 14:28:49.383000000
4299,138864,Seg.01,Mass,0 - 25000,4,48000,Street,12000,2025-09-20 14:28:49.383000000
4300,138865,Seg.02,Mass Asp,25000 - 59000,4,160000,Street,40000,2025-09-20 14:28:49.383000000
4301,138866,Seg.03,Premium,60000 - 99000,15,900000,Chain,60000,2025-09-20 14:28:49.383000000
4302,138866,Seg.02,Mass Asp,25000 - 59000,5,200000,Street,40000,2025-09-20 14:28:49.383000000
4303,138867,Seg.03,Premium,60000 - 99000,8,480000,Chain,60000,2025-09-20 14:28:49.383000000
4304,138868,Seg.02,Mass Asp,25000 - 59000,4,200000,Chain,50000,2025-09-20 14:28:49.383000000
4305,138869,Seg.01,Mass,0 - 25000,10,180000,Independent,18000,2025-09-20 14:28:49.383000000
4306,138873,Seg.01,Mass,0 - 25000,5,100000,Independent,20000,2025-09-20 14:28:49.383000000
4307,138873,Seg.01,Mass,0 - 25000,15,225000,Street,15000,2025-09-20 14:28:49.383000000
4308,138879,Seg.02,Mass Asp,25000 - 59000,3,90000,Independent,30000,2025-09-20 14:28:49.383000000
4309,138879,Seg.02,Mass Asp,25000 - 59000,5,200000,Chain,40000,2025-09-20 14:28:49.383000000
4310,138880,Seg.02,Mass Asp,25000 - 59000,3,120000,Chain,40000,2025-09-20 14:28:49.383000000
4311,138880,Seg.02,Mass Asp,25000 - 59000,8,240000,Independent,30000,2025-09-20 14:28:49.383000000
4312,138880,Seg.01,Mass,0 - 25000,4,80000,Street,20000,2025-09-20 14:28:49.383000000
4313,138882,Seg.02,Mass Asp,25000 - 59000,5,150000,Independent,30000,2025-09-20 14:28:49.383000000
4314,138882,Seg.02,Mass Asp,25000 - 59000,10,400000,Chain,40000,2025-09-20 14:28:49.383000000
4315,138883,Seg.02,Mass Asp,25000 - 59000,6,300000,Chain,50000,2025-09-20 14:28:49.383000000
4316,138883,Seg.02,Mass Asp,25000 - 59000,2,60000,Independent,30000,2025-09-20 14:28:49.383000000
4317,138907,Seg.02,Mass Asp,25000 - 59000,15,375000,Independent,25000,2025-09-20 14:28:49.383000000
4318,138907,Seg.02,Mass Asp,25000 - 59000,3,75000,Street,25000,2025-09-20 14:28:49.383000000
4319,138908,Seg.02,Mass Asp,25000 - 59000,10,300000,Independent,30000,2025-09-20 14:28:49.383000000
4320,138909,Seg.02,Mass Asp,25000 - 59000,1,25000,Street,25000,2025-09-20 14:28:49.383000000
4321,138909,Seg.02,Mass Asp,25000 - 59000,2,50000,Independent,25000,2025-09-20 14:28:49.383000000
4322,138910,Seg.02,Mass Asp,25000 - 59000,3,75000,Independent,25000,2025-09-20 14:28:49.383000000
4323,138910,Seg.02,Mass Asp,25000 - 59000,1,25000,Street,25000,2025-09-20 14:28:49.383000000
4324,138911,Seg.02,Mass Asp,25000 - 59000,3,75000,Independent,25000,2025-09-20 14:28:49.383000000
4325,138911,Seg.03,Premium,60000 - 99000,1,60000,Chain,60000,2025-09-20 14:28:49.383000000
4326,138912,Seg.02,Mass Asp,25000 - 59000,3,90000,Independent,30000,2025-09-20 14:28:49.383000000
4327,138913,Seg.02,Mass Asp,25000 - 59000,30,900000,Independent,30000,2025-09-20 14:28:49.383000000
4328,138917,Seg.02,Mass Asp,25000 - 59000,2,80000,Independent,40000,2025-09-20 14:28:49.383000000
4329,138918,Seg.02,Mass Asp,25000 - 59000,4,200000,Chain,50000,2025-09-20 14:28:49.383000000
4330,138919,Seg.03,Premium,60000 - 99000,4,240000,Chain,60000,2025-09-20 14:28:49.383000000
4331,138920,Seg.02,Mass Asp,25000 - 59000,4,200000,Chain,50000,2025-09-20 14:28:49.383000000
4332,138921,Seg.02,Mass Asp,25000 - 59000,4,140000,Independent,35000,2025-09-20 14:28:49.383000000
4333,138922,Seg.02,Mass Asp,25000 - 59000,1,55000,Chain,55000,2025-09-20 14:28:49.383000000
4334,138922,Seg.02,Mass Asp,25000 - 59000,8,280000,Independent,35000,2025-09-20 14:28:49.383000000
4335,138932,Seg.01,Mass,0 - 25000,89,623000,Street,7000,2025-09-20 14:28:49.383000000
4336,138932,Seg.01,Mass,0 - 25000,1,21000,Chain,21000,2025-09-20 14:28:49.383000000
4337,138933,Seg.01,Mass,0 - 25000,7,105000,Street,15000,2025-09-20 14:28:49.383000000
4338,138933,Seg.02,Mass Asp,25000 - 59000,1,30000,Chain,30000,2025-09-20 14:28:49.383000000
4339,138934,Seg.01,Mass,0 - 25000,10,170000,Chain,17000,2025-09-20 14:28:49.383000000
4340,138934,Seg.01,Mass,0 - 25000,20,140000,Street,7000,2025-09-20 14:28:49.383000000
4341,138935,Seg.01,Mass,0 - 25000,1,10000,Street,10000,2025-09-20 14:28:49.383000000
4342,138935,Seg.02,Mass Asp,25000 - 59000,1,50000,Independent,50000,2025-09-20 14:28:49.383000000
4343,138935,Seg.02,Mass Asp,25000 - 59000,10,590000,Chain,59000,2025-09-20 14:28:49.383000000
4344,138936,Seg.01,Mass,0 - 25000,30,210000,Street,7000,2025-09-20 14:28:49.383000000
4345,138937,Seg.01,Mass,0 - 25000,30,180000,Street,6000,2025-09-20 14:28:49.383000000
4346,138940,Seg.01,Mass,0 - 25000,26,260000,Street,10000,2025-09-20 14:28:49.383000000
4347,138940,Seg.02,Mass Asp,25000 - 59000,2,100000,Chain,50000,2025-09-20 14:28:49.383000000
4348,138940,Seg.02,Mass Asp,25000 - 59000,2,96000,Independent,48000,2025-09-20 14:28:49.383000000
4349,138941,Seg.01,Mass,0 - 25000,30,180000,Street,6000,2025-09-20 14:28:49.383000000
4350,138942,Seg.01,Mass,0 - 25000,30,180000,Independent,6000,2025-09-20 14:28:49.383000000
4351,138943,Seg.01,Mass,0 - 25000,8,120000,Independent,15000,2025-09-20 14:28:49.383000000
4352,138944,Seg.01,Mass,0 - 25000,4,40000,Street,10000,2025-09-20 14:28:49.383000000
4353,138945,Seg.01,Mass,0 - 25000,30,240000,Independent,8000,2025-09-20 14:28:49.383000000
4354,138951,Seg.02,Mass Asp,25000 - 59000,3,165000,Chain,55000,2025-09-20 14:28:49.383000000
4355,138951,Seg.02,Mass Asp,25000 - 59000,1,25000,Street,25000,2025-09-20 14:28:49.383000000
4356,138968,Seg.02,Mass Asp,25000 - 59000,2,100000,Chain,50000,2025-09-20 14:28:49.383000000
4357,138969,Seg.03,Premium,60000 - 99000,5,350000,Chain,70000,2025-09-20 14:28:49.383000000
4358,138969,Seg.02,Mass Asp,25000 - 59000,25,625000,Independent,25000,2025-09-20 14:28:49.383000000
4359,138970,Seg.01,Mass,0 - 25000,4,60000,Street,15000,2025-09-20 14:28:49.383000000
4360,138971,Seg.02,Mass Asp,25000 - 59000,10,250000,Independent,25000,2025-09-20 14:28:49.383000000
4361,138973,Seg.01,Mass,0 - 25000,5,75000,Independent,15000,2025-09-20 14:28:49.383000000
4362,138973,Seg.01,Mass,0 - 25000,3,30000,Street,10000,2025-09-20 14:28:49.383000000
4363,138974,Seg.02,Mass Asp,25000 - 59000,20,500000,Independent,25000,2025-09-20 14:28:49.383000000
4364,138974,Seg.02,Mass Asp,25000 - 59000,10,450000,Chain,45000,2025-09-20 14:28:49.383000000
4365,138975,Seg.01,Mass,0 - 25000,2,30000,Independent,15000,2025-09-20 14:28:49.383000000
4366,138976,Seg.02,Mass Asp,25000 - 59000,1,40000,Chain,40000,2025-09-20 14:28:49.383000000
4367,138976,Seg.01,Mass,0 - 25000,1,10000,Street,10000,2025-09-20 14:28:49.383000000
4368,138977,Seg.01,Mass,0 - 25000,1,20000,Independent,20000,2025-09-20 14:28:49.383000000
4369,138977,Seg.01,Mass,0 - 25000,1,12000,Street,12000,2025-09-20 14:28:49.383000000
4370,138978,Seg.01,Mass,0 - 25000,30,360000,Street,12000,2025-09-20 14:28:49.383000000
4371,138979,Seg.01,Mass,0 - 25000,1,15000,Independent,15000,2025-09-20 14:28:49.383000000
4372,138979,Seg.02,Mass Asp,25000 - 59000,2,90000,Chain,45000,2025-09-20 14:28:49.383000000
4373,138980,Seg.01,Mass,0 - 25000,10,150000,Independent,15000,2025-09-20 14:28:49.383000000
4374,138980,Seg.01,Mass,0 - 25000,20,160000,Street,8000,2025-09-20 14:28:49.383000000
4375,138983,Seg.01,Mass,0 - 25000,4,80000,Independent,20000,2025-09-20 14:28:49.383000000
4376,138984,Seg.01,Mass,0 - 25000,2,24000,Street,12000,2025-09-20 14:28:49.383000000
4377,138984,Seg.01,Mass,0 - 25000,6,108000,Independent,18000,2025-09-20 14:28:49.383000000
4378,138985,Seg.02,Mass Asp,25000 - 59000,30,750000,Independent,25000,2025-09-20 14:28:49.383000000
4379,138987,Seg.01,Mass,0 - 25000,2,30000,Street,15000,2025-09-20 14:28:49.383000000
4380,138989,Seg.01,Mass,0 - 25000,3,45000,Street,15000,2025-09-20 14:28:49.383000000
4381,138990,Seg.04,Super Premium,100000+,5,500000,Chain,100000,2025-09-20 14:28:49.383000000
4382,138991,Seg.02,Mass Asp,25000 - 59000,6,180000,Independent,30000,2025-09-20 14:28:49.383000000
4383,138991,Seg.03,Premium,60000 - 99000,2,160000,Chain,80000,2025-09-20 14:28:49.383000000
4384,138994,Seg.02,Mass Asp,25000 - 59000,3,159000,Chain,53000,2025-09-20 14:28:49.383000000
4385,138994,Seg.01,Mass,0 - 25000,3,36000,Street,12000,2025-09-20 14:28:49.383000000
4386,138996,Seg.01,Mass,0 - 25000,5,60000,Street,12000,2025-09-20 14:28:49.383000000
4387,138996,Seg.02,Mass Asp,25000 - 59000,4,200000,Chain,50000,2025-09-20 14:28:49.383000000
4388,138999,Seg.01,Mass,0 - 25000,2,24000,Street,12000,2025-09-20 14:28:49.383000000
4389,139000,Seg.01,Mass,0 - 25000,4,40000,Street,10000,2025-09-20 14:28:49.383000000
4390,139001,Seg.01,Mass,0 - 25000,4,40000,Street,10000,2025-09-20 14:28:49.383000000
4391,139004,Seg.02,Mass Asp,25000 - 59000,1,49000,Chain,49000,2025-09-20 14:28:49.383000000
4392,139004,Seg.01,Mass,0 - 25000,3,60000,Independent,20000,2025-09-20 14:28:49.383000000
4393,139005,Seg.01,Mass,0 - 25000,2,36000,Independent,18000,2025-09-20 14:28:49.383000000
4394,139005,Seg.01,Mass,0 - 25000,2,24000,Street,12000,2025-09-20 14:28:49.383000000
4395,139006,Seg.01,Mass,0 - 25000,10,200000,Independent,20000,2025-09-20 14:28:49.383000000
4396,139006,Seg.01,Mass,0 - 25000,20,300000,Street,15000,2025-09-20 14:28:49.383000000
4397,139007,Seg.01,Mass,0 - 25000,14,280000,Independent,20000,2025-09-20 14:28:49.383000000
4398,139008,Seg.01,Mass,0 - 25000,6,90000,Independent,15000,2025-09-20 14:28:49.383000000
4399,139008,Seg.01,Mass,0 - 25000,2,20000,Street,10000,2025-09-20 14:28:49.383000000
4400,139009,Seg.02,Mass Asp,25000 - 59000,3,105000,Street,35000,2025-09-20 14:28:49.383000000
4401,139011,Seg.03,Premium,60000 - 99000,4,240000,Chain,60000,2025-09-20 14:28:49.383000000
4402,139012,Seg.01,Mass,0 - 25000,2,24000,Street,12000,2025-09-20 14:28:49.383000000
4403,139013,Seg.02,Mass Asp,25000 - 59000,8,240000,Independent,30000,2025-09-20 14:28:49.383000000
4404,139014,Seg.01,Mass,0 - 25000,30,240000,Street,8000,2025-09-20 14:28:49.383000000
4405,139015,Seg.01,Mass,0 - 25000,3,45000,Street,15000,2025-09-20 14:28:49.383000000
4406,139015,Seg.02,Mass Asp,25000 - 59000,1,55000,Chain,55000,2025-09-20 14:28:49.383000000
4407,139017,Seg.03,Premium,60000 - 99000,1,60000,Chain,60000,2025-09-20 14:28:49.383000000
4408,139017,Seg.01,Mass,0 - 25000,2,30000,Street,15000,2025-09-20 14:28:49.383000000
4409,139018,Seg.01,Mass,0 - 25000,4,60000,Street,15000,2025-09-20 14:28:49.383000000
4410,139019,Seg.02,Mass Asp,25000 - 59000,12,420000,Independent,35000,2025-09-20 14:28:49.383000000
4411,139020,Seg.02,Mass Asp,25000 - 59000,4,140000,Independent,35000,2025-09-20 14:28:49.383000000
4412,139021,Seg.01,Mass,0 - 25000,31,372000,Street,12000,2025-09-20 14:28:49.383000000
4413,139022,Seg.01,Mass,0 - 25000,30,390000,Independent,13000,2025-09-20 14:28:49.383000000
4414,139023,Seg.01,Mass,0 - 25000,30,450000,Street,15000,2025-09-20 14:28:49.383000000
4415,139024,Seg.02,Mass Asp,25000 - 59000,4,180000,Chain,45000,2025-09-20 14:28:49.383000000
4416,139025,Seg.02,Mass Asp,25000 - 59000,2,60000,Independent,30000,2025-09-20 14:28:49.383000000
4417,139026,Seg.02,Mass Asp,25000 - 59000,2,60000,Independent,30000,2025-09-20 14:28:49.383000000
4418,139026,Seg.02,Mass Asp,25000 - 59000,4,200000,Chain,50000,2025-09-20 14:28:49.383000000
4419,139027,Seg.02,Mass Asp,25000 - 59000,2,60000,Chain,30000,2025-09-20 14:28:49.383000000
4420,139028,Seg.01,Mass,0 - 25000,15,300000,Independent,20000,2025-09-20 14:28:49.383000000
4421,139028,Seg.01,Mass,0 - 25000,5,50000,Street,10000,2025-09-20 14:28:49.383000000
4422,139029,Seg.02,Mass Asp,25000 - 59000,4,200000,Independent,50000,2025-09-20 14:28:49.383000000
4423,139029,Seg.02,Mass Asp,25000 - 59000,26,780000,Street,30000,2025-09-20 14:28:49.383000000
4424,139030,Seg.02,Mass Asp,25000 - 59000,2,50000,Independent,25000,2025-09-20 14:28:49.383000000
4425,139030,Seg.01,Mass,0 - 25000,5,75000,Street,15000,2025-09-20 14:28:49.383000000
4426,139031,Seg.01,Mass,0 - 25000,3,36000,Street,12000,2025-09-20 14:28:49.383000000
4427,139031,Seg.01,Mass,0 - 25000,5,90000,Independent,18000,2025-09-20 14:28:49.383000000
4428,139032,Seg.01,Mass,0 - 25000,28,280000,Street,10000,2025-09-20 14:28:49.383000000
4429,139033,Seg.01,Mass,0 - 25000,15,150000,Independent,10000,2025-09-20 14:28:49.383000000
4430,139033,Seg.01,Mass,0 - 25000,5,50000,Street,10000,2025-09-20 14:28:49.383000000
4431,139034,Seg.01,Mass,0 - 25000,4,48000,Street,12000,2025-09-20 14:28:49.383000000
4432,139036,Seg.02,Mass Asp,25000 - 59000,14,560000,Chain,40000,2025-09-20 14:28:49.383000000
4433,139036,Seg.02,Mass Asp,25000 - 59000,6,240000,Independent,40000,2025-09-20 14:28:49.383000000
4434,139037,Seg.02,Mass Asp,25000 - 59000,8,320000,Independent,40000,2025-09-20 14:28:49.383000000
4435,139039,Seg.01,Mass,0 - 25000,30,300000,Street,10000,2025-09-20 14:28:49.383000000
4436,139041,Seg.01,Mass,0 - 25000,1,15000,Independent,15000,2025-09-20 14:28:49.383000000
4437,139041,Seg.01,Mass,0 - 25000,2,24000,Street,12000,2025-09-20 14:28:49.383000000
4438,139042,Seg.01,Mass,0 - 25000,30,240000,Street,8000,2025-09-20 14:28:49.383000000
4439,139043,Seg.01,Mass,0 - 25000,30,300000,Street,10000,2025-09-20 14:28:49.383000000
4440,139045,Seg.01,Mass,0 - 25000,4,60000,Independent,15000,2025-09-20 14:28:49.383000000
4441,139046,Seg.01,Mass,0 - 25000,4,80000,Independent,20000,2025-09-20 14:28:49.383000000
4442,139052,Seg.01,Mass,0 - 25000,2,20000,Street,10000,2025-09-20 14:28:49.383000000
4443,139052,Seg.02,Mass Asp,25000 - 59000,1,25000,Independent,25000,2025-09-20 14:28:49.383000000
4444,139053,Seg.01,Mass,0 - 25000,20,300000,Street,15000,2025-09-20 14:28:49.383000000
4445,139054,Seg.01,Mass,0 - 25000,8,96000,Street,12000,2025-09-20 14:28:49.383000000
4446,139055,Seg.01,Mass,0 - 25000,30,300000,Street,10000,2025-09-20 14:28:49.383000000
4447,139056,Seg.01,Mass,0 - 25000,7,105000,Street,15000,2025-09-20 14:28:49.383000000
4448,139062,Seg.02,Mass Asp,25000 - 59000,8,240000,Independent,30000,2025-09-20 14:28:49.383000000
4449,139062,Seg.03,Premium,60000 - 99000,4,240000,Chain,60000,2025-09-20 14:28:49.383000000
4450,139063,Seg.02,Mass Asp,25000 - 59000,8,280000,Independent,35000,2025-09-20 14:28:49.383000000
4451,139064,Seg.02,Mass Asp,25000 - 59000,30,1050000,Chain,35000,2025-09-20 14:28:49.383000000
4452,139065,Seg.01,Mass,0 - 25000,12,144000,Street,12000,2025-09-20 14:28:49.383000000
4453,139069,Seg.01,Mass,0 - 25000,20,300000,Independent,15000,2025-09-20 14:28:49.383000000
4454,139069,Seg.01,Mass,0 - 25000,10,100000,Street,10000,2025-09-20 14:28:49.383000000
4455,139070,Seg.01,Mass,0 - 25000,30,600000,Independent,20000,2025-09-20 14:28:49.383000000
4456,139071,Seg.01,Mass,0 - 25000,4,80000,Independent,20000,2025-09-20 14:28:49.383000000
4457,139072,Seg.01,Mass,0 - 25000,2,30000,Street,15000,2025-09-20 14:28:49.383000000
4458,139080,Seg.02,Mass Asp,25000 - 59000,2,98000,Chain,49000,2025-09-20 14:28:49.383000000
4459,139081,Seg.02,Mass Asp,25000 - 59000,2,58000,Chain,29000,2025-09-20 14:28:49.383000000
4460,139081,Seg.01,Mass,0 - 25000,28,280000,Independent,10000,2025-09-20 14:28:49.383000000
4461,139082,Seg.01,Mass,0 - 25000,30,240000,Independent,8000,2025-09-20 14:28:49.383000000
4462,139083,Seg.01,Mass,0 - 25000,30,360000,Independent,12000,2025-09-20 14:28:49.383000000
4463,139083,Seg.02,Mass Asp,25000 - 59000,2,58000,Chain,29000,2025-09-20 14:28:49.383000000
4464,139083,Seg.01,Mass,0 - 25000,4,32000,Street,8000,2025-09-20 14:28:49.383000000
4465,139085,Seg.01,Mass,0 - 25000,30,240000,Independent,8000,2025-09-20 14:28:49.383000000
4466,139086,Seg.01,Mass,0 - 25000,30,300000,Street,10000,2025-09-20 14:28:49.383000000
4467,139086,Seg.02,Mass Asp,25000 - 59000,1,30000,Chain,30000,2025-09-20 14:28:49.383000000
4468,139086,Seg.02,Mass Asp,25000 - 59000,1,50000,Independent,50000,2025-09-20 14:28:49.383000000
4469,139087,Seg.01,Mass,0 - 25000,30,360000,Independent,12000,2025-09-20 14:28:49.383000000
4470,139088,Seg.01,Mass,0 - 25000,4,40000,Independent,10000,2025-09-20 14:28:49.383000000
4471,139089,Seg.02,Mass Asp,25000 - 59000,4,160000,Chain,40000,2025-09-20 14:28:49.383000000
4472,139096,Seg.01,Mass,0 - 25000,5,50000,Independent,10000,2025-09-20 14:28:49.383000000
4473,139097,Seg.01,Mass,0 - 25000,4,60000,Independent,15000,2025-09-20 14:28:49.383000000
4474,139098,Seg.01,Mass,0 - 25000,8,64000,Independent,8000,2025-09-20 14:28:49.383000000
4475,139099,Seg.01,Mass,0 - 25000,9,135000,Independent,15000,2025-09-20 14:28:49.383000000
4476,139100,Seg.01,Mass,0 - 25000,8,120000,Independent,15000,2025-09-20 14:28:49.383000000
4477,139100,Seg.01,Mass,0 - 25000,2,18000,Street,9000,2025-09-20 14:28:49.383000000
4478,139101,Seg.01,Mass,0 - 25000,8,96000,Street,12000,2025-09-20 14:28:49.383000000
4479,139102,Seg.01,Mass,0 - 25000,30,240000,Street,8000,2025-09-20 14:28:49.383000000
4480,139103,Seg.01,Mass,0 - 25000,12,216000,Independent,18000,2025-09-20 14:28:49.383000000
