RespondentKey,RespondentID,CityID,GroupSize,Age,Gender,TopOfMind,BrandUseMostOften,BrandUseMostOften_Previous,MostFavourite,AgeGroup,MPI,Occupation,OccupationGroup,Year,MPI_Mean_Use,,,,,,,
9379,795370,2,4,25,Male,Other,Other,N/A,Other,25 - 29 ,VND 9m - VND 14.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,10499,,,,,,,
9380,795376,1,3,28,Female,Starbucks,Starbucks,N/A,Starbucks,25 - 29 ,VND 15m - VND 24.9m,Self Employed Â - Company owner (under 10 employees),Self Employed - Company Owner,2019,22499,,,,,,,
9381,795403,6,3,29,Male,Street Coffee,Street Coffee,N/A,Street Coffee,25 - 29 ,VND 4.5m - VND 8.9m,Freelance,Self Employed - Small Business and Freelance,2019,5499,,,,,,,
9382,795472,1,3,33,Male,Other,Aha Cafe,N/A,Aha Cafe,30 - 34 ,VND 9m - VND 14.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,10499,,,,,,,
9383,795482,1,3,31,Female,Aha Cafe,Aha Cafe,Other,Aha Cafe,30 - 34 ,VND 15m - VND 24.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,17499,,,,,,,
9384,795508,3,4,35,Male,Other,Other,N/A,Other,35 - 39 ,VND 9m - VND 14.9m,Officer - Middle Management,White Collar,2019,10499,,,,,,,
9385,795509,4,3,41,Male,Other,Other,N/A,Other,40 - 44 ,VND 9m - VND 14.9m,Freelance,Self Employed - Small Business and Freelance,2019,10499,,,,,,,
9386,795511,4,2,27,Female,Other,Other,Other,Other,25 - 29 ,VND 9m - VND 14.9m,Freelance,Self Employed - Small Business and Freelance,2019,10499,,,,,,,
9387,795522,3,4,41,Female,Street Coffee,Street Coffee,N/A,Street Coffee,40 - 44 ,Under VND 4.5m,Housewife,None Working,2019,1499,,,,,,,
9388,795553,1,5,36,Male,Other,Other,Street Coffee,Other,35 - 39 ,VND 15m - VND 24.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,17499,,,,,,,
9389,795580,1,4,39,Female,Other,Other,N/A,Other,35 - 39 ,VND 9m - VND 14.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,10499,,,,,,,
9390,795589,6,2,56,Male,Mê Trang,Mê Trang,N/A,Mê Trang,45+ ,VND 9m - VND 14.9m,Semi-skilled labor (salesperson,Blue Collar,2019,10499,,,,,,,
9391,795609,6,2,22,Female,Highlands Coffee,Highlands Coffee,Other,Highlands Coffee,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2019,1499,,,,,,,
9392,795613,6,3,33,Male,Street Coffee,Street Coffee,N/A,Street Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,6999,,,,,,,
9393,795683,3,3,26,Male,Milano,Milano,Street Coffee,Milano,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9394,795707,4,3,44,Male,Other,Other,N/A,Other,40 - 44 ,VND 9m - VND 14.9m,Freelance,Self Employed - Small Business and Freelance,2019,10499,,,,,,,
9395,795722,3,3,27,Female,Other,Other,N/A,Other,25 - 29 ,Under VND 4.5m,Housewife,None Working,2019,1499,,,,,,,
9396,795734,1,4,32,Male,Highlands Coffee,Aha Cafe,N/A,Aha Cafe,30 - 34 ,VND 9m - VND 14.9m,Professional (doctor,White Collar,2019,10499,,,,,,,
9397,795745,1,3,40,Female,Other,Other,N/A,Other,40 - 44 ,VND 4.5m - VND 8.9m,Lecturer / Teacher,White Collar,2019,8249,,,,,,,
9398,795752,1,4,28,Female,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,6999,,,,,,,
9399,795796,4,2,21,Male,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2019,1499,,,,,,,
9400,795921,1,2,31,Male,Other,Other,Trung Nguyên,Other,30 - 34 ,VND 9m - VND 14.9m,Officer - Middle Management,White Collar,2019,10499,,,,,,,
9401,795957,5,1,47,Male,Other,Other,Street Coffee,Other,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2019,5499,,,,,,,
9402,795958,1,2,27,Female,Highlands Coffee,Other,Trung Nguyên,Other,25 - 29 ,VND 9m - VND 14.9m,Officer - Middle Management,White Collar,2019,10499,,,,,,,
9403,795996,6,3,35,Female,Milano,Milano,N/A,Milano,35 - 39 ,VND 4.5m - VND 8.9m,Freelance,Self Employed - Small Business and Freelance,2019,6999,,,,,,,
9404,796081,5,3,24,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,20 - 24 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2019,5499,,,,,,,
9405,796113,4,4,26,Female,The Coffee House,The Coffee House,N/A,The Coffee House,25 - 29 ,VND 9m - VND 14.9m,Freelance,Self Employed - Small Business and Freelance,2019,10499,,,,,,,
9406,796181,1,3,43,Female,Other,Other,Aha Cafe,Other,40 - 44 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9407,796204,5,2,23,Male,Other,Other,N/A,Other,20 - 24 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2019,8249,,,,,,,
9408,796221,2,2,53,Female,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Housewife,None Working,2019,8249,,,,,,,
9409,796259,1,4,29,Female,Coffee Bean & Tea Leaf,Coffee Bean & Tea Leaf,Street Coffee,Coffee Bean & Tea Leaf,25 - 29 ,VND 9m - VND 14.9m,Freelance,Self Employed - Small Business and Freelance,2019,10499,,,,,,,
9410,796284,2,2,46,Female,Other,Street Coffee,N/A,Trung Nguyên,45+ ,VND 4.5m - VND 8.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,8249,,,,,,,
9411,796357,2,4,21,Female,Phúc Long,Phúc Long,Passio,Phúc Long,20 - 24 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2019,6999,,,,,,,
9412,796405,1,3,31,Male,Other,Other,Street Coffee,Highlands Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9413,796412,1,3,35,Male,Other,Other,N/A,Other,35 - 39 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,8249,,,,,,,
9414,796685,2,4,21,Male,Other,Other,Street Coffee,The Coffee House,20 - 24 ,VND 4.5m - VND 8.9m,Pupil / Student,None Working,2019,6999,,,,,,,
9415,796840,2,3,59,Female,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Housewife,None Working,2019,6999,,,,,,,
9416,796909,1,3,49,Female,Other,Other,Street Coffee,Other,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2019,6999,,,,,,,
9417,796914,1,4,49,Female,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,6999,,,,,,,
9418,796921,1,4,27,Male,Aha Cafe,Aha Cafe,N/A,Aha Cafe,25 - 29 ,VND 9m - VND 14.9m,Officer - Staff level,White Collar,2019,10499,,,,,,,
9419,796924,1,4,27,Female,Highlands Coffee,Highlands Coffee,Milano,Highlands Coffee,25 - 29 ,VND 9m - VND 14.9m,Officer - Staff level,White Collar,2019,10499,,,,,,,
9420,796944,1,3,40,Female,Other,Other,N/A,Other,40 - 44 ,VND 9m - VND 14.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,10499,,,,,,,
9421,797043,6,2,22,Female,Highlands Coffee,Other,Highlands Coffee,Highlands Coffee,20 - 24 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,5499,,,,,,,
9422,797192,1,3,21,Female,Other,Other,Street Coffee,Other,20 - 24 ,Under VND 4.5m,Housewife,None Working,2019,3749,,,,,,,
9423,797231,1,4,33,Male,Aha Cafe,C?ng Cà Phê,N/A,C?ng Cà Phê,30 - 34 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,6999,,,,,,,
9424,797233,1,4,41,Female,Other,Other,Urban Station,Other,40 - 44 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,6999,,,,,,,
9425,797241,1,4,45,Female,Other,Other,N/A,Other,45+ ,VND 9m - VND 14.9m,Skilled Labor (tailor,Blue Collar,2019,10499,,,,,,,
9426,797255,5,5,45,Male,Other,Other,N/A,Other,45+ ,Under VND 4.5m,Housewife,None Working,2019,1499,,,,,,,
9427,797269,1,5,29,Male,Other,Other,Other,Other,25 - 29 ,VND 9m - VND 14.9m,Officer - Staff level,White Collar,2019,10499,,,,,,,
9428,797274,6,3,37,Female,Other,Other,N/A,Other,35 - 39 ,VND 9m - VND 14.9m,Unskilled Labor (worker,Blue Collar,2019,10499,,,,,,,
9429,797282,2,2,34,Female,Street Coffee,Street Coffee,N/A,Street Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Housewife,None Working,2019,5499,,,,,,,
9430,797336,2,5,36,Male,Street Coffee,Street Coffee,N/A,Street Coffee,35 - 39 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2019,8249,,,,,,,
9431,797348,1,5,34,Male,Highlands Coffee,The Coffee House,N/A,The Coffee House,30 - 34 ,VND 9m - VND 14.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,13499,,,,,,,
9432,797386,5,2,50,Female,Street Coffee,Street Coffee,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,5499,,,,,,,
9433,797467,1,3,30,Male,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,30 - 34 ,VND 15m - VND 24.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,17499,,,,,,,
9434,797476,5,4,33,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,30 - 34 ,VND 9m - VND 14.9m,Officer - Middle Management,White Collar,2019,13499,,,,,,,
9435,797512,1,3,36,Female,Aha Cafe,Aha Cafe,N/A,Aha Cafe,35 - 39 ,VND 9m - VND 14.9m,Officer - Staff level,White Collar,2019,10499,,,,,,,
9436,797515,1,4,39,Male,Aha Cafe,Aha Cafe,Street Coffee,Aha Cafe,35 - 39 ,VND 9m - VND 14.9m,Freelance,Self Employed - Small Business and Freelance,2019,13499,,,,,,,
9437,797551,2,4,20,Male,Phúc Long,Phúc Long,N/A,Phúc Long,20 - 24 ,VND 4.5m - VND 8.9m,Pupil / Student,None Working,2019,5499,,,,,,,
9438,797611,5,3,51,Male,Street Coffee,Street Coffee,N/A,Other,45+ ,VND 9m - VND 14.9m,Unskilled Labor (worker,Blue Collar,2019,10499,,,,,,,
9439,797671,1,5,32,Female,Highlands Coffee,Highlands Coffee,Street Coffee,Highlands Coffee,30 - 34 ,VND 15m - VND 24.9m,Self Employed Â - Company owner (under 10 employees),Self Employed - Company Owner,2019,17499,,,,,,,
9440,797750,2,4,26,Female,The Coffee House,Street Coffee,N/A,Street Coffee,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,6999,,,,,,,
9441,797759,2,5,16,Male,Other,Other,N/A,Other,16 - 19 ,VND 9m - VND 14.9m,Pupil / Student,None Working,2019,10499,,,,,,,
9442,797797,5,3,28,Female,Highlands Coffee,Highlands Coffee,Street Coffee,Highlands Coffee,25 - 29 ,VND 4.5m - VND 8.9m,Lecturer / Teacher,White Collar,2019,6999,,,,,,,
9443,797839,1,5,31,Male,C?ng Cà Phê,C?ng Cà Phê,Highlands Coffee,C?ng Cà Phê,30 - 34 ,VND 15m - VND 24.9m,Self Employed Â - Company owner (under 10 employees),Self Employed - Company Owner,2019,22499,,,,,,,
9444,797875,1,4,39,Female,Other,Other,N/A,Other,35 - 39 ,VND 4.5m - VND 8.9m,Civil servant - Staff level,White Collar,2019,8249,,,,,,,
9445,797877,6,3,19,Male,Milano,Highlands Coffee,Mê Trang,Highlands Coffee,16 - 19 ,Under VND 4.5m,Pupil / Student,None Working,2019,3749,,,,,,,
9446,797889,2,3,47,Female,Other,Highlands Coffee,Other,Highlands Coffee,45+ ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,6999,,,,,,,
9447,797892,2,3,19,Male,Trung Nguyên,Other,N/A,Highlands Coffee,16 - 19 ,VND 9m - VND 14.9m,Housewife,None Working,2019,10499,,,,,,,
9448,797893,1,4,46,Male,Other,Other,Other,Other,45+ ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,6999,,,,,,,
9449,797912,1,4,28,Female,Urban Station,Urban Station,N/A,Urban Station,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9450,797914,2,2,32,Male,Street Coffee,Street Coffee,N/A,Street Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Professional (doctor,White Collar,2019,6999,,,,,,,
9451,797916,5,2,26,Male,Other,Other,Street Coffee,Other,25 - 29 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,5499,,,,,,,
9452,797924,2,3,36,Female,Street Coffee,Street Coffee,N/A,The Coffee House,35 - 39 ,VND 9m - VND 14.9m,Freelance,Self Employed - Small Business and Freelance,2019,13499,,,,,,,
9453,797933,1,3,41,Male,Other,Other,N/A,Other,40 - 44 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2019,6999,,,,,,,
9454,797953,1,3,28,Female,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9455,798003,1,4,31,Male,Street Coffee,Street Coffee,N/A,Street Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9456,798035,4,3,21,Male,Highlands Coffee,Highlands Coffee,Street Coffee,Highlands Coffee,20 - 24 ,VND 4.5m - VND 8.9m,Pupil / Student,None Working,2019,6999,,,,,,,
9457,798042,6,6,48,Female,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,6999,,,,,,,
9458,798046,1,3,36,Female,Other,Other,N/A,Other,35 - 39 ,VND 9m - VND 14.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,10499,,,,,,,
9459,798058,2,3,28,Female,Street Coffee,Street Coffee,N/A,Viva Star,25 - 29 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2019,5499,,,,,,,
9460,798064,6,4,56,Female,Other,Other,N/A,Other,45+ ,Under VND 4.5m,Housewife,None Working,2019,3749,,,,,,,
9461,798071,5,2,50,Female,Other,Other,Street Coffee,Other,45+ ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2019,5499,,,,,,,
9462,798079,1,2,40,Male,Trung Nguyên,Trung Nguyên,C?ng Cà Phê,Trung Nguyên,40 - 44 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9463,798099,2,2,20,Male,Other,Other,Street Coffee,Other,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2019,3749,,,,,,,
9464,798114,1,4,30,Male,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,30 - 34 ,VND 4.5m - VND 8.9m,Civil servant - Staff level,White Collar,2019,8249,,,,,,,
9465,798117,1,5,37,Male,The Coffee House,The Coffee House,N/A,The Coffee House,35 - 39 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9466,798146,4,3,51,Female,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,45+ ,VND 4.5m - VND 8.9m,Freelance,Self Employed - Small Business and Freelance,2019,5499,,,,,,,
9467,798150,6,3,37,Female,Street Coffee,Street Coffee,N/A,Street Coffee,35 - 39 ,VND 15m - VND 24.9m,Self Employed Â - Company owner (under 10 employees),Self Employed - Company Owner,2019,17499,,,,,,,
9468,798171,6,2,41,Male,Other,Other,Other,Other,40 - 44 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,5499,,,,,,,
9469,798186,1,4,39,Female,Trung Nguyên,Trung Nguyên,Street Coffee,Trung Nguyên,35 - 39 ,VND 9m - VND 14.9m,Officer - Staff level,White Collar,2019,10499,,,,,,,
9470,798187,2,2,25,Female,Other,Other,N/A,Other,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,6999,,,,,,,
9471,798210,1,3,34,Female,Aha Cafe,Aha Cafe,N/A,Aha Cafe,30 - 34 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9472,798232,4,5,35,Male,Milano,Milano,N/A,Milano,35 - 39 ,VND 9m - VND 14.9m,Officer - Senior Management,White Collar,2019,10499,,,,,,,
9473,798237,6,4,29,Male,Other,Other,N/A,Other,25 - 29 ,VND 9m - VND 14.9m,Semi-skilled labor (salesperson,Blue Collar,2019,10499,,,,,,,
9474,798285,1,4,42,Female,Trung Nguyên,Trung Nguyên,Street Coffee,Trung Nguyên,40 - 44 ,Under VND 4.5m,Housewife,None Working,2019,3749,,,,,,,
9475,798336,6,1,34,Female,Other,Street Coffee,N/A,Coffee Bean & Tea Leaf,30 - 34 ,Under VND 4.5m,Housewife,None Working,2019,3749,,,,,,,
9476,798521,5,2,26,Male,Other,Other,Street Coffee,Other,25 - 29 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2019,5499,,,,,,,
9477,798535,1,2,49,Male,Street Coffee,Street Coffee,Aha Cafe,Street Coffee,45+ ,VND 9m - VND 14.9m,Lecturer / Teacher,White Collar,2019,13499,,,,,,,
9478,798556,5,3,40,Male,Other,Other,N/A,Other,40 - 44 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,8249,,,,,,,
9479,798590,5,4,22,Male,Other,Other,N/A,Other,20 - 24 ,VND 4.5m - VND 8.9m,Pupil / Student,None Working,2019,6999,,,,,,,
9480,798603,6,2,42,Male,Street Coffee,Street Coffee,N/A,Other,40 - 44 ,VND 15m - VND 24.9m,Self Employed Â - Company owner (under 10 employees),Self Employed - Company Owner,2019,22499,,,,,,,
9481,798637,6,5,37,Female,Street Coffee,Street Coffee,N/A,Street Coffee,35 - 39 ,VND 9m - VND 14.9m,Skilled Labor (tailor,Blue Collar,2019,10499,,,,,,,
9482,798774,1,3,29,Male,C?ng Cà Phê,C?ng Cà Phê,Street Coffee,C?ng Cà Phê,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9483,798775,6,4,25,Female,Milano,Milano,N/A,Highlands Coffee,25 - 29 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2019,5499,,,,,,,
9484,798786,6,3,48,Female,Other,Other,N/A,Other,45+ ,Under VND 4.5m,Skilled Labor (tailor,Blue Collar,2019,3749,,,,,,,
9485,798803,5,2,30,Female,Other,Street Coffee,N/A,Street Coffee,30 - 34 ,Under VND 4.5m,Housewife,None Working,2019,3749,,,,,,,
9486,798832,6,4,57,Female,Other,Other,Other,Other,45+ ,Under VND 4.5m,Retirement,None Working,2019,3749,,,,,,,
9487,798834,5,5,32,Female,Other,Other,N/A,Other,30 - 34 ,Under VND 4.5m,Housewife,None Working,2019,3749,,,,,,,
9488,798841,2,2,27,Female,Street Coffee,Street Coffee,N/A,Street Coffee,25 - 29 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2019,5499,,,,,,,
9489,798895,5,4,24,Male,Other,Other,N/A,Other,20 - 24 ,VND 9m - VND 14.9m,Professional (doctor,White Collar,2019,10499,,,,,,,
9490,798903,1,4,26,Female,Other,Other,Street Coffee,Other,25 - 29 ,Under VND 4.5m,Housewife,None Working,2019,3749,,,,,,,
9491,798916,5,5,32,Male,Other,Other,N/A,Other,30 - 34 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,8249,,,,,,,
9492,798920,1,2,36,Male,Street Coffee,Street Coffee,N/A,Street Coffee,35 - 39 ,VND 9m - VND 14.9m,Officer - Staff level,White Collar,2019,10499,,,,,,,
9493,798927,2,3,47,Male,Street Coffee,Street Coffee,N/A,Street Coffee,45+ ,VND 15m - VND 24.9m,Skilled Labor (tailor,Blue Collar,2019,17499,,,,,,,
9494,798981,4,3,38,Male,Highlands Coffee,Highlands Coffee,N/A,Highlands Coffee,35 - 39 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,8249,,,,,,,
9495,799018,2,4,19,Male,Other,Other,N/A,Other,16 - 19 ,VND 4.5m - VND 8.9m,Freelance,Self Employed - Small Business and Freelance,2019,5499,,,,,,,
9496,799034,1,6,31,Male,Aha Cafe,Aha Cafe,Street Coffee,Aha Cafe,30 - 34 ,VND 15m - VND 24.9m,Self Employed Â - Company owner (under 10 employees),Self Employed - Company Owner,2019,17499,,,,,,,
9497,799079,3,2,29,Male,Other,Other,Street Coffee,Other,25 - 29 ,VND 15m - VND 24.9m,Freelance,Self Employed - Small Business and Freelance,2019,17499,,,,,,,
9498,799418,1,4,40,Female,Other,Other,N/A,Other,40 - 44 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,8249,,,,,,,
9499,799488,2,1,37,Male,Street Coffee,Street Coffee,N/A,Highlands Coffee,35 - 39 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2019,5499,,,,,,,
9500,799509,6,3,21,Female,Milano,Milano,N/A,Other,20 - 24 ,VND 4.5m - VND 8.9m,Semi-skilled labor (salesperson,Blue Collar,2019,5499,,,,,,,
9501,799521,1,4,28,Female,Highlands Coffee,Highlands Coffee,Aha Cafe,Highlands Coffee,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9502,799561,4,3,50,Female,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,5499,,,,,,,
9503,799568,2,4,36,Female,Other,Highlands Coffee,Other,Highlands Coffee,35 - 39 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2019,8249,,,,,,,
9504,799578,2,2,50,Female,Other,Other,Street Coffee,Other,45+ ,VND 4.5m - VND 8.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,8249,,,,,,,
9505,799587,6,3,46,Female,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Freelance,Self Employed - Small Business and Freelance,2019,6999,,,,,,,
9506,799596,5,2,23,Female,Highlands Coffee,Highlands Coffee,Other,Highlands Coffee,20 - 24 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,5499,,,,,,,
9507,799614,1,3,24,Female,Highlands Coffee,Highlands Coffee,C?ng Cà Phê,Highlands Coffee,20 - 24 ,VND 4.5m - VND 8.9m,Pupil / Student,None Working,2019,5499,,,,,,,
9508,799630,1,4,42,Female,Other,Other,Other,Other,40 - 44 ,VND 9m - VND 14.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,10499,,,,,,,
9509,799633,2,5,35,Male,Street Coffee,Street Coffee,N/A,Street Coffee,35 - 39 ,VND 9m - VND 14.9m,Officer - Staff level,White Collar,2019,13499,,,,,,,
9510,799636,2,3,45,Female,Street Coffee,Street Coffee,N/A,Street Coffee,45+ ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2019,8249,,,,,,,
9511,799734,1,4,32,Female,Aha Cafe,C?ng Cà Phê,Street Coffee,C?ng Cà Phê,30 - 34 ,VND 4.5m - VND 8.9m,Housewife,None Working,2019,5499,,,,,,,
9512,799840,2,3,25,Female,Other,Street Coffee,N/A,Street Coffee,25 - 29 ,VND 9m - VND 14.9m,Housewife,None Working,2019,10499,,,,,,,
9513,799843,2,3,27,Female,Viva Star,Viva Star,Other,Highlands Coffee,25 - 29 ,VND 4.5m - VND 8.9m,Officer - Staff level,White Collar,2019,8249,,,,,,,
9514,799860,2,1,50,Male,Street Coffee,Street Coffee,N/A,Street Coffee,45+ ,VND 15m - VND 24.9m,Freelance,Self Employed - Small Business and Freelance,2019,17499,,,,,,,
9515,799869,1,2,33,Female,C?ng Cà Phê,Aha Cafe,C?ng Cà Phê,Aha Cafe,30 - 34 ,VND 4.5m - VND 8.9m,Housewife,None Working,2019,5499,,,,,,,
9516,799898,2,2,46,Female,Trung Nguyên,Trung Nguyên,N/A,Trung Nguyên,45+ ,VND 9m - VND 14.9m,Freelance,Self Employed - Small Business and Freelance,2019,13499,,,,,,,
9517,799900,4,3,42,Male,Other,Other,Other,Other,40 - 44 ,VND 15m - VND 24.9m,Small Business (small shop owner,Self Employed - Small Business and Freelance,2019,17499,,,,,,,
9518,799930,5,3,59,Male,Other,Other,N/A,Other,45+ ,VND 4.5m - VND 8.9m,Freelance,Self Employed - Small Business and Freelance,2019,6999,,,,,,,
9519,799949,4,4,35,Male,Milano,Milano,Other,Milano,35 - 39 ,VND 4.5m - VND 8.9m,Unskilled Labor (worker,Blue Collar,2019,8249,,,,,,,
9520,799951,5,3,37,Female,Other,Other,N/A,Other,35 - 39 ,VND 4.5m - VND 8.9m,Housewife,None Working,2019,5499,,,,,,,
9521,799972,1,2,42,Female,Other,Other,N/A,Other,40 - 44 ,VND 4.5m - VND 8.9m,Civil servant - Staff level,White Collar,2019,6999,,,,,,,
9522,799979,1,6,21,Female,C?ng Cà Phê,C?ng Cà Phê,Urban Station,C?ng Cà Phê,20 - 24 ,VND 4.5m - VND 8.9m,Pupil / Student,None Working,2019,5499,,,,,,,
9523,800056,1,5,40,Female,Other,Other,Street Coffee,Other,40 - 44 ,VND 9m - VND 14.9m,Officer - Middle Management,White Collar,2019,10499,,,,,,,
9524,800061,4,3,33,Male,Other,Other,Street Coffee,Other,30 - 34 ,VND 4.5m - VND 8.9m,Skilled Labor (tailor,Blue Collar,2019,5499,,,,,,,
9525,800069,5,2,20,Female,Other,Other,N/A,Other,20 - 24 ,Under VND 4.5m,Pupil / Student,None Working,2019,3749,,,,,,,
